label,probe_group,Δ,x,g,E,N,cutoff_budget_exceeded,trunc_tol,ss_ilu_tau,ss_rebuild_niter,ss_converged,ss_iterations,ss_rebuilds,trace_error,hermiticity_error,liouvillian_residual,relative_liouvillian_residual,c1,c2,c3,Fano,current_check,fcs_retry,fcs_warnings,liouvillian_seconds,preconditioner_seconds,ilu_seconds,gmres_seconds,fcs_seconds,total_seconds,n,occupation_fraction,cutoff_status,cavity_boundary,cavity_tail,cavity_tail5
"fcs Δ=0.7, x=0.76",fixed g drive sweep,0.7,0.76,14.0,5.32,225,false,0.0001,0.1,80,true,29,0,1.5483312388995915e-10,1.8405807918974062e-10,2.7706314630907845e-11,2.1063788039573927e-19,109.34058532281486,27392.8572526685,-3.6821682991177744e8,250.52780878933837,0.9999999999999991,false,0,0.055335084,0.0,0.0,1.168400167,2.025234083,3.269734959,109.34058532281496,0.4859581569902887,safe,2.7008929807904185e-23,1.2935776965281483e-22,2.3376855547571043e-21
"fcs Δ=0.7, x=0.77",fixed g drive sweep,0.7,0.77,14.0,5.390000000000001,250,false,0.0001,0.1,80,true,15,1,3.384664087635971e-11,3.4131899828738885e-11,8.342573177215348e-12,4.74581816562923e-20,112.3342127974441,22003.3977012212,-2.659724979607344e8,195.87441041578953,0.9999999999999992,false,0,0.0657435,5.922909542,5.922909542,0.851180917,1.567507209,8.555876291,112.33421279744418,0.44933685118977673,safe,7.237702926536986e-31,3.6194557619927484e-30,8.036009010275139e-29
"fcs Δ=0.7, x=0.78",fixed g drive sweep,0.7,0.78,14.0,5.46,250,false,0.0001,0.1,80,true,17,0,1.3159925418310039e-9,5.083550467222156e-11,9.427560186179469e-11,5.31264029725313e-19,115.2530648081733,18029.437257984162,-1.9751308890393305e8,156.43347348716736,1.0000000000000007,false,0,0.066704875,0.0,0.0,0.840867583,1.691695958,2.6278955,115.25306480817324,0.46101225923269296,safe,1.594064591779127e-29,7.882338710721792e-29,1.6668731642168245e-27
"fcs Δ=0.7, x=0.79",fixed g drive sweep,0.7,0.79,14.0,5.53,250,false,0.0001,0.1,80,true,20,0,5.097513125390977e-10,7.561142980329792e-10,8.769733008025027e-11,4.898874047805362e-19,118.11697715687235,14980.269685237838,-1.494472682310919e8,126.8257116446723,0.999999999999999,false,0,0.213843791,0.0,0.0,0.976623792,1.917453,3.133909083,118.11697715687247,0.4724679086274899,safe,3.1423880050002344e-28,1.5368556510814618e-27,3.0993498155309134e-26
"fcs Δ=0.7, x=0.8",fixed g drive sweep,0.7,0.8,14.0,5.6000000000000005,250,false,0.0001,0.1,80,true,23,0,8.053673143895818e-10,1.3065653462444207e-9,1.405111605817883e-10,7.7849422619007915e-19,120.93925485591133,12567.048465974996,-1.144634171371919e8,103.91207123731289,1.0,false,0,0.058414125,0.0,0.0,1.105287875,2.270746375,3.458611375,120.93925485591133,0.4837570194236453,safe,5.584016973350507e-27,2.701490770855563e-26,5.199315620828582e-25
"fcs Δ=0.7, x=0.81",fixed g drive sweep,0.7,0.81,14.0,5.67,275,false,0.0001,0.1,80,true,15,1,1.0670747444535239e-10,1.0436650073703552e-10,7.761258876462285e-12,3.312121742861883e-20,123.72904187870465,10613.369009037566,-8.834248822285376e7,85.77912548164863,0.9999999999999998,false,0,0.090248042,6.6348045,6.6348045,0.874254083,1.811428917,9.701019375,123.72904187870468,0.4499237886498352,safe,8.632214316548556e-35,4.346352522907471e-34,1.0118372138517879e-32
"fcs Δ=0.7, x=0.82",fixed g drive sweep,0.7,0.82,14.0,5.739999999999999,275,false,0.0001,0.1,80,true,18,0,2.0016051965270486e-10,3.414467563802117e-10,1.2672242997902132e-11,5.368362716716286e-20,126.4928225695668,9006.797291704379,-6.850551502421375e7,71.20401860548999,1.000000000000001,false,0,0.09416925,0.0,0.0,1.162463708,1.838189042,3.122574917,126.49282256956667,0.4599739002529697,safe,2.1472273121475862e-33,1.0694885863974464e-32,2.3761999490069862e-31
"fcs Δ=0.7, x=0.83",fixed g drive sweep,0.7,0.83,14.0,5.81,275,false,0.0001,0.1,80,true,21,0,2.964443215584691e-11,2.624099577159185e-11,1.6778790564714542e-11,7.058334670005151e-20,129.23535151015784,7672.329488380387,-5.3284641387169704e7,59.36711123331719,1.0000000000000004,false,0,0.202006292,0.0,0.0,1.187824334,2.085671459,3.6186985,129.23535151015778,0.4699467327642101,safe,4.8307907082168517e-32,2.3803729163608124e-31,5.0496904236276005e-30
"fcs Δ=0.7, x=0.84",fixed g drive sweep,0.7,0.84,14.0,5.88,275,false,0.0001,0.1,80,true,24,0,2.65642274887103e-10,5.5842897556218846e-11,4.508771443267489e-11,1.8839734836279897e-19,131.96022853488242,6557.580002377001,-4.154378335253127e7,49.6936090152615,1.000000000000001,false,0,0.211594584,0.0,0.0,1.297943541,2.504224458,4.044690792,131.96022853488228,0.479855376490481,safe,1.0827365256417282e-30,5.249137618940662e-30,1.0420589115697772e-28
"fcs Δ=0.7, x=0.85",fixed g drive sweep,0.7,0.85,14.0,5.95,275,false,0.0001,0.1,80,true,28,0,1.8113172884871666e-10,4.621860297970302e-11,2.745600709349631e-11,1.1398222186162146e-19,134.67026113219362,5624.2855155272055,-3.247322609947403e7,41.76338167196656,1.0000000000000002,false,0,0.120720584,0.0,0.0,1.649765167,2.780396959,4.585293375,134.6702611321936,0.48971004048070393,safe,2.3844708800946652e-29,1.132630145788289e-28,2.073255914740302e-27
"fcs Δ=0.7, x=0.86",fixed g drive sweep,0.7,0.86,14.0,6.02,300,false,0.0001,0.1,80,true,16,1,2.2579042160329456e-11,7.625268861031883e-12,1.348164377326518e-12,4.4127024294828095e-21,137.3677027358138,4843.262660076215,-2.5473692425790425e7,35.25765200711553,0.9999999999999998,false,0,0.113221542,8.654552833,8.654552833,1.159327917,2.201895542,12.285281833,137.36770273581382,0.45789234245271276,safe,2.8099997665747976e-37,1.4070739757753338e-36,3.253011965369148e-35
"fcs Δ=0.7, x=0.87",fixed g drive sweep,0.7,0.87,14.0,6.09,300,false,0.0001,0.1,80,true,18,0,3.701054786583805e-10,1.0087541961100587e-10,3.7976637907057494e-11,1.2355760187160494e-19,140.05441937343437,4191.309033869064,-2.0088249904546425e7,29.926289028363744,1.0000000000000002,false,0,0.233657333,0.0,0.0,1.250851666,2.23782275,3.870281083,140.05441937343434,0.46684806457811445,safe,7.062085178842608e-36,3.501917898661827e-35,7.771520601394769e-34
"fcs Δ=0.7, x=0.88",fixed g drive sweep,0.7,0.88,14.0,6.16,300,false,0.0001,0.1,80,true,21,0,5.580168152112588e-10,8.920120456013026e-10,4.854094161941628e-11,1.5701195286578485e-19,142.73201347235522,3649.2530118362683,-1.5960889012719203e7,25.56716550868994,1.0,false,0,0.238434667,0.0,0.0,1.423326208,2.671948292,4.391680792,142.73201347235522,0.47577337824118404,safe,1.735819473411649e-35,1.3093310003251673e-34,6.653057157735515e-33
"fcs Δ=0.7, x=0.89",fixed g drive sweep,0.7,0.89,14.0,6.23,300,false,0.0001,0.1,80,true,24,0,2.4554173169100405e-10,3.517973039074886e-10,7.954593499190001e-11,2.5585135008439903e-19,145.401918594706,3200.7292202088247,-1.281052685820809e7,22.012977897014913,0.9999999999999996,false,0,0.240761,0.0,0.0,1.556581416,3.036298417,4.889921542,145.40191859470605,0.4846730619823535,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=0.9",fixed g drive sweep,0.7,0.9,14.0,6.3,300,false,0.0001,0.1,80,true,28,0,1.6257859042677096e-10,1.2028744858187902e-10,4.5296804634741655e-11,1.4489387811679738e-19,148.06546971275188,2831.4411977812138,-1.0414101873635039e7,19.122900182427617,1.0,false,0,0.237220625,0.0,0.0,1.795239459,3.430980125,5.502579708,148.06546971275188,0.4935515657091729,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=0.91",fixed g drive sweep,0.7,0.91,14.0,6.37,350,false,0.0001,0.1,80,true,16,1,5.022211520329596e-12,7.597354338785542e-12,1.2146099139831572e-12,2.5628064622120282e-21,150.72394986066107,2528.7549773106907,-8.594978118096996e6,16.77739323875492,0.9999999999999994,false,0,0.146827916,11.69054825,11.69054825,1.534069375,2.875719375,16.497708375,150.72394986066115,0.43063985674474614,safe,1.2198348032469849e-49,6.302208153546096e-49,1.724608833991845e-47
"fcs Δ=0.7, x=0.92",fixed g drive sweep,0.7,0.92,14.0,6.44,350,false,0.0001,0.1,80,true,17,0,3.5507478568753713e-10,2.821266061443129e-10,8.321438602551059e-11,1.7468189323546556e-19,153.37861399220517,2281.5026920666974,-7.214360482816778e6,14.874972675021338,0.9999999999999992,false,0,0.270754958,0.0,0.0,1.540540791,2.9910665,4.858320166,153.3786139922053,0.4382246114063008,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=0.93",fixed g drive sweep,0.7,0.93,14.0,6.510000000000001,350,false,0.0001,0.1,80,true,21,0,1.3288798089525426e-10,2.1409790109320913e-10,2.2757196694129507e-11,4.7532452947609084e-20,156.03069327790112,2079.8968887884203,-6.164395713067994e6,13.330049653012722,0.9999999999999988,false,0,0.123704833,0.0,0.0,1.96368725,3.50511875,5.6455275,156.03069327790132,0.4458019807940038,safe,6.822440903271685e-44,3.124603451616576e-43,5.2846502872128134e-42
"fcs Δ=0.7, x=0.94",fixed g drive sweep,0.7,0.94,14.0,6.58,350,false,0.0001,0.1,80,true,24,0,1.0785736382840428e-9,1.937602591574204e-9,5.6856855219067694e-11,1.1817434914136314e-19,158.68138556199497,1915.4807109492322,-5.362299990409057e6,12.071237619745109,0.9999999999999994,false,0,0.283417625,0.0,0.0,2.281296875,3.903431959,6.523867541,158.68138556199506,0.4533753873199859,safe,2.51967284304962e-41,1.112951322396049e-40,1.6761813927414632e-39
"fcs Δ=0.7, x=0.95",fixed g drive sweep,0.7,0.95,14.0,6.6499999999999995,350,false,0.0001,0.1,80,true,28,0,2.2786800921796844e-10,2.0202286561928038e-10,3.510205590446888e-11,7.260801931073827e-20,161.33183894986217,1781.0674665691,-4.745263759494217e6,11.03977663778202,0.9999999999999994,false,0,0.245869042,0.0,0.0,2.662662166,4.509367542,7.474154625,161.33183894986226,0.46094811128532076,safe,8.381018673883788e-40,3.540856135589141e-39,4.6003182795848693e-38
"fcs Δ=0.7, x=0.96",fixed g drive sweep,0.7,0.96,14.0,6.72,350,false,0.0001,0.1,80,true,32,0,3.5335102791058785e-10,2.3381102804668265e-10,3.5876390542407776e-11,7.386034727129329e-20,163.98313467658446,1670.6509433562194,-4.266085155108354e6,10.187943697082988,0.9999999999999998,false,0,0.263504584,0.0,0.0,3.024352458,5.325023167,8.671830584,163.98313467658448,0.4685232419330985,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=0.97",fixed g drive sweep,0.7,0.97,14.0,6.79,350,false,0.0001,0.1,80,true,36,0,1.8444172090583716e-10,1.303387293986227e-10,4.091621352062248e-11,8.384633709938257e-20,166.6362734759263,1579.2876445473544,-3.889533645875999e6,9.477454167717642,1.0000000000000004,false,0,0.138577541,0.0,0.0,3.306994,5.848448875,9.350517541,166.6362734759262,0.4761036385026463,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=0.98",fixed g drive sweep,0.7,0.98,14.0,6.859999999999999,350,false,0.0001,0.1,80,true,40,0,6.26834276596564e-10,2.392195526766825e-10,6.145924002122048e-11,1.2537021058932626e-19,169.2921673384429,1502.9623082777644,-3.589421447116648e6,8.87791994105135,0.9999999999999994,false,0,0.131619,0.0,0.0,3.789786584,6.500933375,10.466344584,169.292167338443,0.4836919066812657,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=0.99",fixed g drive sweep,0.7,0.99,14.0,6.93,350,false,0.0001,0.1,80,true,45,0,2.782631470462736e-10,3.0775351386305404e-10,4.4077135633492555e-11,8.95094388373241e-20,171.95163668573426,1438.450520659345,-3.346319709234694e6,8.36543663314072,1.0,false,0,0.264568458,0.0,0.0,4.17141425,7.251584208,11.849449125,171.95163668573426,0.4912903905306693,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=1.0",fixed g drive sweep,0.7,1.0,14.0,7.0,400,false,0.0001,0.1,80,true,17,1,5.5706809308649773e-11,9.06459815524097e-11,1.2144793597521417e-12,1.719461649145515e-21,174.61541179407521,1383.1897268354905,-3.145826282013235e6,7.921349625579973,1.0,false,0,0.165191667,14.457303958,14.457303958,2.69646475,3.991001542,21.556268334,174.61541179407521,0.436538529485188,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=1.02",fixed g drive sweep,0.7,1.02,14.0,7.140000000000001,400,false,0.0001,0.1,80,true,22,0,7.506335617504196e-10,5.164957669707661e-10,2.8227299311141613e-11,3.962442132376535e-20,179.95837684559717,1292.8165268140278,-2.8328293090751567e6,7.183975258474653,1.000000000000001,false,0,0.354758917,0.0,0.0,2.749177083,4.551516667,7.729348375,179.95837684559697,0.4498959421139924,safe,1.269733717123995e-44,5.685622663728145e-44,8.821378607557498e-43
"fcs Δ=0.7, x=1.04",fixed g drive sweep,0.7,1.04,14.0,7.28,400,false,0.0001,0.1,80,true,28,0,6.895346858032316e-10,1.2297272613293755e-9,1.1109606320928491e-10,1.5465778002873182e-19,185.32529301340654,1220.7162288600143,-2.594959957975707e6,6.58688411609152,0.9999999999999996,false,0,0.3159955,0.0,0.0,3.468852083,5.900847125,9.762428916,185.32529301340662,0.46331323253351653,safe,7.363907082656966e-41,3.173167863280487e-40,4.149829029288591e-39
"fcs Δ=0.7, x=1.06",fixed g drive sweep,0.7,1.06,14.0,7.42,400,false,0.0001,0.1,80,true,37,0,7.003646783617414e-10,1.2000636597514583e-9,5.841578016279686e-11,8.066061238176822e-20,190.71929978638752,1160.9112369875606,-2.404227130725807e6,6.087014991601914,0.9999999999999999,false,0,0.162158458,0.0,0.0,4.456263166,7.61941925,12.447534791,190.71929978638755,0.4767982494659689,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=1.08",fixed g drive sweep,0.7,1.08,14.0,7.5600000000000005,400,false,0.0001,0.1,80,true,46,0,7.97120391637397e-10,1.4777218484585077e-9,8.733783937891322e-11,1.1963655814468268e-19,196.1426144885998,1111.19060239581,-2.250060493947723e6,5.665217654475563,0.9999999999999982,false,0,0.325059125,0.0,0.0,5.486398583,9.442281417,15.319976542,196.14261448860015,0.4903565362215004,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=1.1",fixed g drive sweep,0.7,1.1,14.0,7.700000000000001,450,false,0.0001,0.1,80,true,16,1,2.1292562695311616e-11,3.803489717390291e-11,6.856370736791049e-13,6.8039786668913055e-22,201.596674997128,1072.2906566700294,-2.134224201068238e6,5.3189897932855565,1.0000000000000002,false,0,0.231870708,18.025927042,18.025927042,3.509808583,4.394597417,26.839615708,201.59667499712793,0.44799261110472877,safe,3.7273064738665516e-52,1.5991185591882345e-51,1.958509219925847e-50
"fcs Δ=0.7, x=1.12",fixed g drive sweep,0.7,1.12,14.0,7.840000000000001,450,false,0.0001,0.1,80,true,21,0,8.663293662462602e-10,1.5305672283082063e-9,1.2386226289164748e-10,1.2198989708538325e-19,207.08226133963612,1047.5097085142552,-2.0690994647302243e6,5.058423168347732,1.0000000000000013,false,0,0.407619708,0.0,0.0,3.242611458,5.653155166,9.40037325,207.08226133963583,0.4601828029769685,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=1.14",fixed g drive sweep,0.7,1.14,14.0,7.9799999999999995,450,false,0.0001,0.1,80,true,28,0,9.15754142478574e-10,9.119397588435952e-10,8.803333723911558e-11,8.606163798885782e-20,212.59959002701189,1042.8774157432695,-2.0801476024726543e6,4.905359486397723,1.0000000000000013,false,0,0.227701709,0.0,0.0,4.299528958,7.054439833,11.65997975,212.5995900270116,0.4724435333933591,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=1.16",fixed g drive sweep,0.7,1.16,14.0,8.12,450,false,0.0001,0.1,80,true,36,0,8.555849268749668e-10,1.0989406630229235e-9,9.906562943729577e-11,9.614429386237873e-20,218.1483654069824,1068.2579596195055,-2.216219094807326e6,4.896933138263676,0.9999999999999996,false,0,0.35218575,0.0,0.0,5.510604291,9.180674167,15.127234542,218.1483654069825,0.48477414534885,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=1.18",fixed g drive sweep,0.7,1.18,14.0,8.26,450,false,0.0001,0.1,80,true,45,0,3.220256942078628e-10,1.530871688772399e-10,1.1424792698357432e-10,1.1008988234768496e-19,223.72777977880966,1140.0986484247333,-2.5772969393505333e6,5.095919020659398,0.9999999999999993,false,0,0.361263625,0.0,0.0,6.672109958,11.475691083,18.726342584,223.7277797788098,0.49717284395291067,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=1.2",fixed g drive sweep,0.7,1.2,14.0,8.4,500,false,0.0001,0.1,80,true,17,1,2.9095228093060727e-11,2.5803731707004265e-11,6.63799102519248e-13,4.793399270701287e-22,229.33647408549393,1287.1883101545927,-3.385527795173882e6,5.6126628583063685,1.0000000000000002,false,0,0.288923834,26.083926125,26.083926125,6.06893625,6.003281583,39.381669084,229.3364740854939,0.4586729481709878,safe,2.232653998945359e-50,9.060922869028358e-50,1.0826248505088443e-48
"fcs Δ=0.7, x=1.22",fixed g drive sweep,0.7,1.22,14.0,8.54,500,false,0.0001,0.1,80,true,21,0,7.011401204801306e-10,4.778097716806824e-10,7.331527412826235e-11,5.2586196587340455e-20,234.97248429660812,1562.2403028031156,-5.173012717583581e6,6.648609548814592,1.0000000000000016,false,0,0.432153083,0.0,0.0,4.096491334,7.050713375,11.700902,234.97248429660775,0.4699449685932155,safe,4.911267354744653e-41,1.9486877685525722e-40,2.104078423435893e-39
"fcs Δ=0.7, x=1.24",fixed g drive sweep,0.7,1.24,14.0,8.68,500,false,0.0001,0.1,80,true,28,0,1.414389465855853e-10,9.777956100683739e-11,8.241101572007161e-11,5.87216840361122e-20,240.63317346239307,2065.2903652886935,-9.303495403526612e6,8.58273335954431,1.0,false,0,0.428496791,0.0,0.0,5.351169042,9.019522875,15.035729125,240.63317346239307,0.48126634692478615,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=1.26",fixed g drive sweep,0.7,1.26,14.0,8.82,500,false,0.0001,0.1,80,true,36,0,3.259990414531299e-10,6.207741017222655e-10,8.773897326031276e-11,6.211713603306378e-20,246.3150260939768,2991.9143043107183,-1.9491760075646445e7,12.14669828209835,0.9999999999999989,false,0,0.397606875,0.0,0.0,6.947635583,11.866689791,19.310343583,246.31502609397708,0.49263005218795414,safe,2.136168315148679e-35,7.610601231506759e-35,7.269403831608041e-34
"fcs Δ=0.7, x=1.28",fixed g drive sweep,0.7,1.28,14.0,8.96,500,false,0.0001,0.1,80,true,45,0,1.118434757396405e-9,1.7198447009499493e-9,1.1429444787993345e-10,8.041295812275496e-20,252.01285634880207,4735.630376525587,-4.6410983583849184e7,18.79122535705547,1.0,false,0,0.349105375,0.0,0.0,8.777057167,15.109514083,24.355325458,252.01285634880207,0.5040257126976041,safe,3.173776464528145e-32,1.2515517389552724e-31,1.3274326756389336e-30
"fcs Δ=0.7, x=1.3",fixed g drive sweep,0.7,1.3,14.0,9.1,500,false,0.0001,0.1,80,true,56,0,7.891598819981289e-10,1.1289888051305636e-10,1.0347887396183481e-10,7.236429202473882e-20,257.7173406172704,8115.15176139606,-1.2213249315030357e8,31.488574815955708,1.0000000000000004,false,0,0.251489,0.0,0.0,11.15274275,19.049797834,30.553393125,257.7173406172703,0.5154346812345406,safe,1.0295809412227816e-29,4.035400180789562e-29,4.0286861662244183e-28
"fcs Δ=0.7, x=1.32",fixed g drive sweep,0.7,1.32,14.0,9.24,500,false,0.0001,0.1,80,true,69,0,5.646429767557521e-10,3.5894814532810586e-11,1.1525766721181902e-10,8.013707211755206e-20,263.40897436604826,14904.066890384665,-3.464242696488891e8,56.58146965666066,1.0000000000000002,false,0,0.400277916,0.0,0.0,13.702641875,23.652683042,37.983483083,263.4089743660482,0.5268179487320964,safe,7.0927725152591365e-28,2.7335451517365904e-27,2.537466140464166e-26
"fcs Δ=0.7, x=1.34",fixed g drive sweep,0.7,1.34,14.0,9.38,500,false,0.0001,0.1,80,true,94,1,5.677989784096573e-13,1.842103544946997e-13,7.565083959317004e-14,5.231796747967926e-23,269.04689210935237,29072.016105147868,-1.034440219232877e9,108.055573053532,1.0000000000000004,false,0,0.389442417,34.690869459,34.690869459,20.878619873999998,8.875274,65.432019,269.04689210935226,0.5380937842187045,safe,0.0,0.0,0.0
"fcs Δ=0.7, x=1.36",fixed g drive sweep,0.7,1.36,14.0,9.520000000000001,500,false,0.0001,0.1,80,true,23,0,4.742189112168262e-10,7.313129234386967e-10,5.24687842057134e-11,3.6116741422413154e-20,274.5561648307366,59338.88645797376,-3.150384019305499e9,216.1265855915349,0.999999999999999,false,0,0.867864292,0.0,0.0,5.190987125,9.129255875,15.304472917,274.55616483073686,0.5491123296614737,safe,2.3396141674178875e-26,8.991434034166245e-26,8.079138994734266e-25
"fcs Δ=0.7, x=1.38",fixed g drive sweep,0.7,1.38,14.0,9.66,500,false,0.0001,0.1,80,true,30,0,2.4837916926370196e-9,2.3681633583075747e-9,1.617355822626164e-10,1.1092744759499692e-19,279.8296666572222,122624.66967731761,-9.301413493771915e9,438.2118277242094,1.0,false,0,0.4239095,0.0,0.0,6.513761875,11.696929875,18.860941667,279.8296666572222,0.5596593333144444,safe,8.02232213817615e-24,3.1747334276492143e-23,3.0715744025639982e-22
"fcs Δ=0.7, x=1.4",fixed g drive sweep,0.7,1.4,14.0,9.799999999999999,500,false,0.0001,0.1,80,true,40,0,7.172032164118822e-10,1.1214315848879872e-9,5.960593534625584e-11,4.07890009384163e-20,284.76582538062155,244213.12105502447,-2.500004328735052e10,857.5927983233457,0.999999999999999,false,0,0.390289417,0.0,0.0,8.761749125,15.401639541,24.6544635,284.76582538062183,0.5695316507612437,safe,1.5405433288444055e-21,5.722444170390833e-21,4.5988441375224805e-20
"fcs Δ=0.7, x=1.42",fixed g drive sweep,0.7,1.42,14.0,9.94,500,false,0.0001,0.1,80,true,50,0,5.374125472001363e-10,1.213729991503864e-10,7.475213374132345e-11,5.111108108392115e-20,289.3309709527452,448905.9822365149,-5.835951925843438e10,1551.531039896286,0.999999999999999,false,0,0.487466,0.0,0.0,11.248835375,19.467734833,31.319691625,289.3309709527455,0.5786619419054909,safe,8.805601894783646e-20,3.199180776817228e-19,2.390014166733173e-18
"fcs Δ=0.7, x=1.44",fixed g drive sweep,0.7,1.44,14.0,10.08,500,false,0.0001,0.1,80,true,61,0,7.511026329461692e-10,2.1465063328523992e-10,1.4911837351246642e-10,1.0198818510959651e-19,293.58942775225745,747988.7103956426,-1.1700365794967249e11,2547.7372128904635,1.0000000000000004,false,0,0.419909542,0.0,0.0,13.640422125,24.897470833,39.072343292,293.58942775225734,0.5871788555045147,safe,1.900377285461143e-18,6.7357471600361276e-18,4.624574268357352e-17
"fcs Δ=0.7, x=1.45",fixed g drive sweep,0.7,1.45,14.0,10.15,500,false,0.0001,0.1,80,true,68,0,5.668640553081839e-10,9.135996193924765e-10,5.141078122553655e-11,3.517648203900787e-20,295.6432547397866,931688.5387772345,-1.5728957871369397e11,3151.39454000826,0.9999999999999998,false,0,0.250386542,0.0,0.0,15.264209375,27.924843167,43.537506084,295.64325473978664,0.5912865094795733,safe,8.621104395648169e-19,2.9556115244978632e-18,1.789719506325028e-17
